track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechiness;tempo;time_signature;valence
6nLvaCZFR1wEzW3sIKpsnr;0.744;0.772;0.371;0.0;5;0.167;-5.743;0;0.0348;96.574;4;0.684
3pMjpmAiMAlTldRysWlvrH;0.418;0.462;0.76;0.000357;9;0.0737;-5.94;1;0.0505;92.229;4;0.778
3Ozw82GMQvTdQ4iHY14S0U;0.897;0.449;0.33;0.579;8;0.045;-11.746;1;0.103;138.964;5;0.11
0PwF0jqoMRZdfKVrackfvG;0.149;0.844;0.597;0.0;1;0.432;-7.065;0;0.088;121.951;4;0.911
1thlKpjqynR9lHnQegg7I3;0.971;0.724;0.127;3.12e-05;2;0.0849;-19.36;1;0.046;82.036;4;0.481
2L75XOI5AI5V6DNrr47S8a;0.741;0.47;0.202;0.0;7;0.503;-15.577;0;0.066;105.566;3;0.609
6FzbQQC8PZHfrRpqwvnVmt;0.423;0.694;0.613;0.000132;1;0.0509;-13.957;1;0.079;116.353;1;0.761
48wkfCCTGuKYOgak52hmZc;0.0433;0.748;0.771;0.000126;1;0.975;-9.164;1;0.118;103.219;4;0.642
7g7w7jEfXw21T7jku0mKta;0.791;0.413;0.252;0.0;2;0.116;-14.832;1;0.0314;138.506;5;0.56
4fXoeBGrVWfNKpdcmL8tw6;0.000496;0.569;0.932;0.0342;11;0.259;-5.659;0;0.0388;120.858;4;0.944
3ZEJ8CGZiarBZUf7NyJl3V;0.00118;0.558;0.726;0.436;0;0.0785;-10.796;1;0.0361;140.044;4;0.0815
5mps5LkCycZb6ZIw6KZNUq;0.0375;0.647;0.727;0.013;6;0.0812;-8.098;1;0.0394;89.371;4;0.443
2YbL2OLsMCbd0B1bmcKyWx;0.00428;0.503;0.738;0.000109;7;0.197;-6.643;0;0.034;94.447;4;0.635
0XNmwc9ZgPFuqZMLosUVNv;0.585;0.543;0.532;0.0;2;0.131;-11.341;0;0.163;81.09;4;0.689
741oLronOsunwlx4MSZ6YY;0.000336;0.416;0.724;0.0788;10;0.247;-4.87;1;0.0512;127.357;4;0.819
6KbHWPrWvZ4nrFDJVSstFK;0.46;0.44;0.543;0.00501;1;0.389;-13.519;1;0.0827;131.1;4;0.412
4Z5aeAjbXqljDhQHcKmKTt;0.363;0.676;0.332;1.58e-06;7;0.269;-12.837;1;0.0267;77.078;4;0.475
1n16ZEz2uuWO1Dx01dVWua;0.0842;0.429;0.949;0.0;0;0.154;-5.295;1;0.0458;184.286;4;0.967
7Cr1apSjz2BYImBHKo0vqJ;0.553;0.521;0.757;0.0;0;0.127;-4.233;1;0.0954;200.463;4;0.898
5loazyzsCYSdgE9jr7QaGQ;0.000807;0.223;0.645;0.69;0;0.268;-11.096;1;0.0351;131.236;4;0.391
1N4p1c698MCICc4rSZcvFR;0.714;0.385;0.323;0.841;7;0.0809;-14.38;0;0.0299;111.612;3;0.242
1HfMeYbip8KTFUHKjC3a6A;0.608;0.792;0.268;0.00285;4;0.12;-10.408;1;0.0446;129.168;4;0.32
3IZYvT7KjoGL7EQFKJv9pR;0.779;0.65;0.373;2.79e-06;2;0.707;-12.191;0;0.373;93.744;4;0.7
2kvJR2zbrwlBSXgreYcI5V;0.121;0.42;0.669;0.131;7;0.0957;-7.092;1;0.0287;114.445;4;0.515
07kpOTdZlLyURllShmLav3;0.000229;0.711;0.898;0.876;8;0.176;-5.674;1;0.0436;127.993;4;0.562
0W14svHUY1T8Kfq3HqdvGP;0.123;0.615;0.553;0.00682;4;0.0585;-9.402;0;0.035;94.908;4;0.524
4X1BWeTk8YJZDK3sgiVwzm;0.858;0.487;0.202;0.00332;2;0.054;-19.427;1;0.053;184.194;4;0.902
6mtD4MOiLESQcOVCJAM9hA;0.00472;0.345;0.951;0.0;10;0.346;-4.867;0;0.478;79.238;4;0.618
5fDjasKtTmA7xmj8bhfkPJ;0.84;0.617;0.702;0.0015;5;0.155;-10.143;0;0.0404;82.34;4;0.46
0HlYU8Xxz7RQnuWKgfHAbj;0.929;0.426;0.2;0.923;10;0.173;-17.981;1;0.029;82.003;4;0.228
05u3Si3CO5FBZhEdA76Xsd;0.0452;0.688;0.832;0.0;2;0.165;-7.276;1;0.0332;116.606;4;0.83
259NZlIf0ZgOjFDNOM77m3;0.174;0.786;0.83;0.0;2;0.343;-4.684;1;0.0666;102.515;4;0.902
2idIszoAMsLZmTDrQYQTZW;0.00652;0.171;0.663;0.0363;2;0.489;-7.332;1;0.0463;123.015;4;0.0934
3pnrYEmWx3LxbnlEZNOIao;0.948;0.32;0.473;0.797;0;0.175;-9.34;1;0.0343;131.272;4;0.63
4vkBSzV1UuJ5jSMlNJ3PWa;4.79e-06;0.803;0.785;0.915;0;0.0647;-10.544;1;0.0499;124.996;4;0.97
16IDWHuo7tqmOuBxq3HdSj;0.157;0.443;0.648;0.000293;7;0.344;-6.119;1;0.0291;104.964;4;0.55
734mHJ9llh1ad4avW5cpr0;0.986;0.437;0.73;0.9;8;0.17;-23.314;1;0.0874;124.388;4;0.272
6inF7w4VGnVqj7159bHC6F;0.865;0.488;0.189;0.193;5;0.111;-16.688;1;0.0322;134.923;4;0.201
23YE76c3vIhYAQEzPJ6itI;0.000112;0.477;0.977;0.321;2;0.923;-5.913;1;0.0625;114.305;4;0.494
4h7fAsxvLPj3ZYEKhrc9Un;0.0182;0.6;0.738;0.0;6;0.18;-5.4;1;0.0417;90.475;4;0.552
7qmC0VCxQjTeZjgk8r65yv;0.0624;0.575;0.632;0.231;11;0.381;-6.657;0;0.0411;82.042;4;0.606
2PAo9vxNI34cHnYqYBDPFa;0.487;0.705;0.742;5.21e-06;2;0.0653;-4.478;1;0.0387;181.146;4;0.953
0WC05B34BCl3ue6NV0IdU7;0.0418;0.595;0.896;0.603;9;0.681;-6.789;0;0.0407;136.988;4;0.797
7r4PRRjsAOW4vDrjUARP61;0.0253;0.591;0.919;0.0;1;0.217;-4.132;1;0.0319;111.136;4;0.902
6KIKCY62VcnEhq2R9kIRnw;4.94e-05;0.433;0.805;0.000289;9;0.104;-10.221;1;0.0536;134.812;4;0.635
3iN9esht6YwaTKhCh2T2Wo;0.976;0.0706;0.0668;0.978;4;0.108;-26.717;1;0.0487;76.312;4;0.0279
7rCTkdNjQlfBQnq7kX3JSg;0.797;0.277;0.315;0.0;6;0.368;-10.069;1;0.0294;82.725;3;0.191
4F1WdmmQHfW5Qw5GR4rMgb;0.0243;0.521;0.799;0.00273;2;0.124;-5.501;0;0.0404;97.028;4;0.37
51piaTRq9ywWeNHokbyQzw;0.794;0.52;0.317;0.0;6;0.112;-10.669;1;0.0285;153.015;4;0.932
1bNrPQJ4DNCRfG2w866PZv;0.973;0.356;0.0512;0.633;1;0.122;-19.818;0;0.0385;69.293;4;0.0763
6jOLEN7Rs0w3YjhQa9XOai;0.796;0.601;0.167;6.4e-05;5;0.103;-16.241;1;0.0321;104.162;4;0.218
6vw7gnO4ru1VVDsLNSEeuC;0.887;0.72;0.429;0.00103;9;0.0551;-12.007;0;0.457;122.482;3;0.379
0GL2SDqTz73vW99y7k7eJh;0.362;0.511;0.733;1.15e-05;10;0.583;-7.365;0;0.0528;96.114;4;0.742
4FsggA0mcD35ylEj41QJbR;0.00078;0.502;0.973;0.616;4;0.109;-4.326;0;0.0637;92.456;4;0.42
5jCp5VtcpUlHtW8Dwlx13Y;0.0419;0.325;0.936;0.0;8;0.0415;-6.295;1;0.0848;106.988;4;0.159
0Nzj1diXyRs5WvcfsBz2mC;0.00352;0.245;0.963;0.000297;10;0.118;-3.698;0;0.224;187.913;4;0.331
6UarXgofm8DlThbpCUXCuu;0.0167;0.318;0.859;0.00394;1;0.104;-6.597;1;0.0611;138.15;4;0.234
1fJ5RFYzHT06sK1UqRSlcy;2.53e-05;0.175;0.809;0.0498;2;0.401;-5.887;1;0.0708;149.692;4;0.0664
314v4P82b0fFPz2XUQOkPg;0.702;0.361;0.975;0.0;11;0.868;-8.086;1;0.71;84.845;4;0.516
3I7lI2zjPrkvx1IJA90JqQ;0.00509;0.655;0.858;4.69e-05;5;0.0807;-5.164;1;0.0328;120.037;4;0.539
2qxCjgaMDkVmMF2OQuRE0S;0.0468;0.658;0.868;0.075;4;0.0749;-9.848;0;0.0892;90.057;4;0.0389
2bHrc7cZ31oF1rOUekLlW5;0.0164;0.773;0.528;0.000209;10;0.11;-7.883;0;0.333;86.909;4;0.427
0AFrwPmRrgfiNCPzvXoKVd;0.336;0.604;0.614;0.00185;9;0.36;-10.213;1;0.11;139.898;4;0.491
2cBknx42lEdPoqjEH7L2jQ;0.041;0.802;0.827;0.921;0;0.0733;-11.851;0;0.044;128.019;4;0.97
0lcFy13AagmfPLbq5WXcyN;0.0695;0.486;0.621;0.0;9;0.0525;-8.033;0;0.0344;117.042;4;0.358
1cvIG02ZDfLVXXjA2Gaviy;9e-06;0.229;0.972;0.0104;3;0.322;-5.625;1;0.12;165.231;4;0.244
2wSN3t4veKc4zd1WKwaIJw;0.0355;0.572;0.715;0.0;0;0.622;-5.718;1;0.0263;100.054;4;0.162
1fcb2aE2mFJwj6iAW8zakn;0.886;0.469;0.488;0.0;7;0.11;-7.51;1;0.0373;122.563;4;0.683
7zvTud79iV8llJM1nyzS1P;0.399;0.594;0.712;0.0;10;0.181;-5.973;1;0.237;82.899;4;0.778
0Nzhb4gHYjieDyMFH9ZP5B;0.396;0.752;0.613;0.0199;9;0.246;-10.618;1;0.0292;131.468;4;0.843
2ZW0A9cFELkFsCT5UkWjkG;0.0231;0.82;0.683;0.0;4;0.217;-7.686;1;0.0613;134.916;4;0.795
0PCGfA36HrVPmsBZJ57zOU;0.228;0.523;0.689;0.0;10;0.109;-6.58;1;0.027;84.09;4;0.547
5nM8blXSt3gaZYdfL4UA32;0.201;0.582;0.459;8.44e-05;4;0.0834;-12.318;1;0.0376;81.4;4;0.946
67rRRk8xEqwaFy6s0Tkgv2;0.918;0.657;0.302;0.798;5;0.0511;-10.269;1;0.0297;95.07;4;0.729
6pqshzE8WX8E2UaPrn9PcJ;0.000333;0.261;0.886;0.066;5;0.296;-4.427;1;0.0579;115.363;4;0.264
7nXz7VOInzgcDLOlqYFbzO;0.411;0.321;0.429;0.00543;9;0.876;-13.085;0;0.106;99.183;3;0.379
1XCxbjqmnsixOEJ2RNoLOI;0.0162;0.577;0.936;4.88e-05;7;0.0522;-6.641;1;0.0358;80.566;4;0.673
52M96UxJzKkHFSHGNiu8Du;0.106;0.285;0.914;0.353;5;0.961;-13.901;1;0.109;110.078;4;0.144
2HSk1TUOBPzBIZVUF1yg8O;0.701;0.775;0.561;0.653;8;0.124;-9.538;1;0.0324;109.983;4;0.909
6aY8pSRwrJ9IjPAzr0dd0S;0.000133;0.235;0.867;0.000938;9;0.0758;-6.408;0;0.0647;142.939;3;0.305
3KrXxx7KVZi8VKvln45bWy;0.963;0.521;0.0804;0.806;0;0.0864;-20.475;1;0.119;78.26;4;0.17
6kRhi6QDCJKDySDjIr2UiY;0.695;0.698;0.542;0.000804;7;0.245;-9.997;1;0.0679;96.744;4;0.903
0ZLBD6hHGN9LYOtNlu2n8e;0.0932;0.348;0.635;0.0;4;0.126;-6.836;1;0.0386;87.974;3;0.144
6kb6MFnfdcN1KP6bUZ8Cio;5.29e-06;0.483;0.959;0.216;11;0.297;-4.66;0;0.0333;155.029;4;0.891
34d6n6HMfyOiQjudsxbfeh;0.0551;0.789;0.526;0.00286;9;0.283;-12.742;1;0.052;142.727;4;0.764
76fYItX0tB96LVqhY8Sgyz;0.0495;0.6;0.908;0.0277;7;0.113;-4.362;0;0.031;133.849;4;0.508
0Kxouoy5runADNkVscB5Ir;0.836;0.525;0.427;5.24e-05;2;0.114;-10.193;1;0.0355;88.737;4;0.731
6FtnAtNtKn1NTecDqXSPG4;0.000122;0.488;0.906;0.00271;11;0.206;-4.164;0;0.0423;131.964;4;0.616
3ynR3KbnJ6PRopj8vmtrdI;0.000935;0.814;0.961;0.911;8;0.0677;-10.054;0;0.057;121.005;4;0.923
4Bu2YMZC8wt8QyuLqXgs2g;0.6;0.562;0.71;0.00305;0;0.0463;-8.782;1;0.0614;92.43;4;0.383
7cADRJ05LekX8qqSkJkNRH;0.475;0.497;0.59;0.0;7;0.144;-7.101;1;0.026;89.975;4;0.628
4fh642QUhDrz1Hwb0XNt8t;2.91e-05;0.509;0.902;4.01e-05;10;0.221;-5.273;0;0.0466;100.065;4;0.527
1xE7osYAtzz1PvLoVdOp5E;0.0412;0.895;0.628;0.0;10;0.059;-3.79;1;0.0473;104.009;4;0.34
3meYJfC278syb2g79Qv5lD;0.937;0.288;0.0919;0.618;2;0.0813;-20.891;1;0.0437;117.456;1;0.119
1LcKXgKuVC4o9JWeYE1HEf;0.000207;0.402;0.978;8.99e-05;8;0.0467;-5.896;0;0.118;115.014;4;0.105
0TR67zzElKTb9SDS3sdzm5;0.767;0.68;0.34;0.0;10;0.313;-9.723;1;0.0409;70.735;4;0.961
2LpjLwBqhDx6VUImHQFbOQ;0.503;0.675;0.961;0.0;4;0.143;-2.572;0;0.0724;94.31;4;0.817
4G8pi1Pshm32D56SL0VHsN;0.0952;0.591;0.882;0.118;9;0.208;-9.474;0;0.0439;90.021;4;0.856
4iecjmh8mg4hj9sJmEtEmG;0.0405;0.422;0.514;0.0182;4;0.0921;-14.044;0;0.103;132.387;4;0.21
22TCCyuszPKn5ZBOtYuHYR;0.369;0.697;0.787;0.803;11;0.302;-6.946;1;0.027;101.99;4;0.937
4GuKClY8Mma1eA7AIplefO;0.932;0.471;0.312;0.000828;11;0.0891;-8.623;1;0.0408;168.153;4;0.494
5GE8V1hFPlB6NWwOwgNTUP;0.975;0.195;0.0247;0.975;5;0.308;-27.254;0;0.0443;61.393;4;0.0321
7ePG7HUuoi0HrAUF677tAh;0.195;0.71;0.522;0.0;5;0.106;-9.951;1;0.0348;117.904;4;0.786
2POgskOuRH3CpgcpAu6Zk8;0.737;0.461;0.488;0.0;9;0.536;-6.53;1;0.0337;136.662;4;0.33
71RsG4JALQhqijaAHuKEQ6;0.00118;0.268;0.995;0.0359;11;0.537;-4.582;0;0.14;109.946;4;0.0393
3crSn1jmjESzIJNcDrNh3q;0.0465;0.564;0.804;0.721;5;0.101;-4.156;0;0.0455;175.944;4;0.392
1DXuSbfpI071KkF82Efgog;0.387;0.682;0.666;0.00362;0;0.314;-12.961;1;0.0387;132.266;4;0.714
4NnjSU20xiNsaNftWC4Qvp;0.336;0.573;0.174;6.73e-06;3;0.948;-20.786;1;0.0638;76.346;4;0.37
5XRUjUcadB3qBVgmp1cJ0e;2.37e-05;0.52;0.92;0.808;11;0.116;-6.017;0;0.0432;104.979;4;0.262
7IQFmh1WN3M3rBLCb0tZY9;0.57;0.478;0.217;1.52e-06;7;0.0843;-11.197;1;0.0436;136.579;3;0.394
4pW8dYhHDT4KYiuzWM0RgD;6.51e-05;0.227;0.96;0.656;7;0.0824;-3.199;1;0.119;121.175;4;0.351
57cs5WS5gWNbiBbBznvnEd;0.681;0.441;0.389;0.177;3;0.135;-13.595;1;0.0393;132.211;4;0.207
3MzJ8zmf895JUi8AbygFfY;0.749;0.395;0.391;0.0;2;0.888;-10.423;1;0.034;110.242;4;0.379
0pGhqT9pt3dO2jKf8Bf57Z;0.466;0.53;0.418;6.62e-05;0;0.158;-9.483;1;0.0301;133.312;4;0.275
1cCZkOfdukJUsr8PPyiNRl;0.409;0.512;0.573;2.37e-06;4;0.073;-10.107;1;0.034;75.926;4;0.42
3GepdehmdxaevoTK1Vj0ee;0.00445;0.375;0.875;0.00168;0;0.24;-6.823;1;0.0956;75.781;4;0.795
1aWp3mskC4lZyaosFBASa3;0.348;0.549;0.73;2.77e-05;5;0.15;-12.629;1;0.0317;149.829;4;0.819
2OHH82jgOJFUdJGC031dvq;0.0393;0.458;0.855;1.72e-05;7;0.175;-5.732;1;0.0492;145.845;4;0.806
6senU1lpgqAYXpn5O559ud;0.0318;0.664;0.949;0.0161;2;0.276;-3.12;1;0.0515;135.001;4;0.642
7GLCZXJQV8SBsZVlMvTCf7;0.123;0.641;0.871;2.25e-05;6;0.0542;-7.108;1;0.0638;133.531;4;0.766
6lq199zyMej0FfsjFJgAIS;0.519;0.767;0.415;0.0;7;0.0852;-12.398;1;0.233;82.172;4;0.92
0qeaIxf8bfmiIwJswCZx46;0.787;0.466;0.393;0.898;8;0.0824;-17.341;0;0.0288;111.897;4;0.342
5zqjHnJq3QVFcV39dqLpKR;0.198;0.719;0.564;1.91e-06;5;0.0632;-7.564;1;0.0622;82.887;4;0.797
38cnfVkR6tAlQH8IVNbWOx;0.85;0.351;0.149;0.187;2;0.104;-16.127;0;0.0407;97.392;4;0.095
3W4S5oJywA3rMWDeRIx4PB;0.174;0.565;0.547;8.56e-06;10;0.109;-8.165;1;0.0438;107.207;4;0.659
1mxTCArq9EhSg4QPGqhjhT;0.117;0.696;0.874;0.0;10;0.331;-3.318;0;0.0772;104.196;4;0.747
4mQPlCydo1Re4E8pYd6tXW;0.674;0.545;0.354;0.0;5;0.061;-11.05;1;0.0256;101.625;4;0.552
07jcSoaVYBvRY1GRtHcJSH;0.17;0.525;0.887;0.108;0;0.836;-9.611;1;0.044;110.286;4;0.365
27MeJEnoBvkvR30PS0JJKF;0.00356;0.755;0.779;0.16;8;0.356;-5.939;1;0.0431;137.977;4;0.507
0H3i0sciMNQJlY9glSY8UP;0.453;0.436;0.403;0.0;2;0.109;-7.769;1;0.0507;78.539;4;0.476
0HQ7QuVc04v62sKPu6gWU5;0.302;0.479;0.706;0.0;2;0.112;-2.831;1;0.0536;77.072;4;0.417
4FvukFm8AdZYKYCeoQGPCV;0.137;0.795;0.401;2.82e-06;1;0.0822;-10.983;1;0.0755;83.377;4;0.502
4YFB9zLkPwZybZfKkEkQAe;0.00104;0.798;0.857;0.892;7;0.0908;-14.019;1;0.0596;130.024;4;0.287
1erVRi92WchcHgD2V55NsM;0.112;0.66;0.529;3.45e-05;0;0.0882;-19.906;1;0.0537;101.004;4;0.846
7I5qvsi4lSxTWrM3wPobl0;0.513;0.433;0.662;0.0;9;0.289;-9.74;1;0.0649;180.126;4;0.756
78mKVJxrH7KaOvFA8n2bPE;0.972;0.268;0.24;5.02e-05;8;0.0967;-11.091;1;0.0285;78.817;4;0.239
6XBozYRoPwE8ARJPccR7QA;0.0434;0.313;0.283;0.0;11;0.771;-16.489;1;0.0393;122.003;4;0.135
2sPObb4YriYNPF79lHee9d;0.00479;0.527;0.797;0.0;1;0.0591;-6.28;1;0.0733;138.164;4;0.613
6jYQ5buR4TCogmmJlvye3M;0.117;0.484;0.59;1.79e-06;4;0.886;-8.617;0;0.135;84.009;4;0.499
7m2yzNL62P0Svvc5gMy0LK;0.291;0.532;0.837;0.748;1;0.126;-12.381;1;0.0327;137.394;4;0.947
3E0V79VFOfVguaP82twvKY;0.635;0.492;0.398;1.26e-06;3;0.121;-5.355;1;0.0293;129.04;4;0.164
2bGVkvUvV1oBAZJ1nRtkJu;0.333;0.37;0.781;0.00233;4;0.708;-6.97;1;0.0511;130.938;4;0.419
2EgP5xoPuPQbKT8b8QpMfd;0.155;0.872;0.409;0.000117;5;0.106;-10.849;0;0.0374;104.001;4;0.691
3Or8JlYhAMKgnjxpAp4szf;0.214;0.442;0.484;0.124;2;0.0733;-14.08;1;0.0482;136.088;4;0.556
6EqyZnmm0d3xGfZD8TPENT;0.735;0.575;0.478;0.0105;4;0.294;-6.882;1;0.031;113.341;4;0.357
4OFsiylKT6xw0bzLUEz52A;0.783;0.597;0.805;0.0;2;0.703;-8.641;0;0.942;95.708;5;0.476
1aV7qbJhZ6Yb0GhckUbMmS;0.0577;0.528;0.354;0.225;2;0.0929;-18.476;1;0.0307;59.883;4;0.226
14Ph7QpHtiLCFdAA4yh6Ou;0.778;0.723;0.475;0.887;8;0.11;-7.515;1;0.0494;77.957;4;0.577
1dufeqcvE44V1IQUMnaaNF;0.193;0.428;0.907;0.369;2;0.136;-10.222;1;0.101;97.813;4;0.868
0gwCAJKpR2Vsy3FApo2gjN;0.235;0.339;0.489;0.604;0;0.0933;-11.836;1;0.0288;110.839;4;0.521
4DaX7yJUcQXeVejZefWddU;0.00127;0.587;0.633;0.507;0;0.108;-5.791;1;0.0343;191.834;4;0.36
38eXybknveyZKLQVA9vMps;0.684;0.692;0.334;5.53e-06;7;0.117;-9.106;0;0.063;131.896;4;0.364
6ORu5ET32zOplsCAC72uL5;0.0859;0.801;0.474;7.34e-06;7;0.0312;-7.017;1;0.0505;85.992;4;0.865
4bN2ztT7JmVqAxBdcKCH7D;0.845;0.453;0.289;0.882;7;0.131;-22.325;1;0.0383;151.381;5;0.267
70nyhKFruA4O3s0tcQIbZH;0.000351;0.312;0.913;0.000271;4;0.403;-5.59;0;0.176;167.019;4;0.395
41hN5oQJeMPoVdzQoPbvyQ;0.349;0.567;0.831;0.0;9;0.158;-7.248;1;0.0776;136.963;4;0.573
2cs1NSQBsicN5F7BJpapy5;0.962;0.516;0.303;0.00115;9;0.0899;-16.787;1;0.0361;97.464;4;0.812
2Bq3LGW2pJUlwLNo2HBe5N;0.751;0.239;0.488;0.636;1;0.119;-16.478;1;0.118;129.121;3;0.0917
7gYWCaKeuAJKhGiauRrFsj;0.756;0.816;0.522;0.0;10;0.205;-7.697;1;0.219;98.703;4;0.869
1uQtVXwktqrzxofWpGZYVU;0.102;0.658;0.747;0.0;11;0.0402;-7.905;0;0.0459;90.206;4;0.698
782Msn8UM6fExFApQXcMSN;0.546;0.602;0.337;2.31e-05;9;0.175;-12.708;1;0.0284;114.192;4;0.138
0BLpSYz4Q2zXAYzVECIgBH;0.151;0.494;0.951;2.92e-06;1;0.536;-6.333;1;0.0632;104.041;4;0.592
0CYKppoIJb3K0nNprufB2S;0.627;0.425;0.307;0.0;3;0.104;-9.821;1;0.0372;174.989;3;0.269
72YUCU8o4nNufrEQ0sYCu7;0.0856;0.781;0.851;1.21e-06;6;0.179;-7.532;0;0.105;131.932;4;0.832
5iq2m6ET5wYbT028blISri;0.424;0.875;0.608;0.0;4;0.096;-5.938;0;0.368;92.986;4;0.54
2yS5CsorCAdmiPCLmE0PvB;0.265;0.562;0.282;0.0;9;0.0596;-17.211;0;0.0389;79.706;4;0.45
6p32QWiSKe66Cjuf5hJ99P;0.000108;0.511;0.847;0.0;1;0.107;-3.743;1;0.0339;151.939;4;0.811
2hQjtTIs6Wya6tEFSZYHZk;0.0242;0.69;0.765;0.0;8;0.36;-6.732;1;0.0558;97.55;4;0.967
7Ih4S2TYW58gtfA9exlQmN;0.991;0.57;0.141;0.624;0;0.405;-15.746;1;0.0376;117.707;3;0.482
3JrUgYhxUUufZ9Z4MJb3be;0.14;0.87;0.733;0.0;2;0.0927;-6.461;1;0.0859;119.962;4;0.785
6eKcjDXwLVGrA6883nxXsS;0.456;0.228;0.28;0.0;11;0.141;-11.448;1;0.0296;72.09;3;0.153
3fn6MyfBNVLuPZYb7DN6lU;0.0076;0.872;0.625;3.07e-06;4;0.0543;-10.425;1;0.0617;100.021;4;0.632
6qHoezuoK8k4z8qJIpL8ly;0.0313;0.87;0.833;0.0;1;0.109;-6.225;1;0.279;89.448;4;0.784
4cllEGAVuzBJQ8YzaBapoR;0.136;0.759;0.758;0.0;5;0.107;-6.276;0;0.275;98.862;4;0.547
5u4kX7qmMLc4qN8xfr0pT9;0.57;0.735;0.673;0.0;8;0.0887;-9.703;1;0.0343;110.15;4;0.919
6KmQtbMo28ASFV7NbzaIU8;0.16;0.532;0.965;2.25e-05;7;0.213;-3.28;1;0.0483;95.692;4;0.95
0mHeCqDhYLvvP3lH8qWIWC;0.52;0.642;0.455;0.0;2;0.122;-15.358;1;0.0508;105.932;4;0.753
090xLSOtGm1arDi0uNsjSv;0.482;0.554;0.772;0.0;0;0.386;-4.463;0;0.0559;145.98;4;0.539
2gb3zBjpv1ZTHW1Xmcvmrx;0.0328;0.821;0.386;0.0;2;0.0708;-11.867;0;0.12;85.833;4;0.587
0MHh36xmmWjlLgF8Ns2T5L;0.0959;0.754;0.95;1.42e-06;6;0.0756;-5.437;0;0.113;114.976;4;0.384
1EIAvuOrkkTpQzWb41sSh9;0.207;0.661;0.575;6.58e-06;0;0.108;-8.151;1;0.0465;164.004;4;0.417
4DZjX1KJ83JX3Sifjwi5Zl;0.00121;0.409;0.908;0.00121;9;0.114;-5.898;0;0.0933;102.038;4;0.589
38hOXyNWiX7R5fIStl9Inx;0.799;0.356;0.236;0.544;5;0.0952;-15.204;1;0.0382;106.456;4;0.0371
134cGRMQbwEn7XQcSBFvkm;0.00563;0.55;0.975;0.0;0;0.122;-3.774;1;0.0656;129.296;4;0.56
0KQswwgrOVSmNBox79htlA;0.00193;0.262;0.924;0.265;7;0.613;-4.44;0;0.177;100.378;4;0.0485
13ZJYFewKyTTEUQZA0lUoV;0.777;0.518;0.193;0.0141;2;0.105;-9.062;1;0.0515;169.181;3;0.211
1KTNAVJOVB8R5U9r2R9mZR;0.839;0.773;0.218;0.905;0;0.0822;-13.729;1;0.0519;102.14;4;0.565
36kQa9w42mEePszaXW34Qs;0.72;0.528;0.339;1.52e-05;5;0.584;-10.866;0;0.0305;129.996;3;0.601
7puqa8vfybRleThYfW0wFK;0.923;0.374;0.144;5.91e-05;7;0.0961;-15.799;0;0.0368;101.167;4;0.0834
0BTVtSDnrgUSgBNU213Qxo;0.131;0.685;0.746;0.000817;9;0.279;-7.14;1;0.0376;118.178;4;0.834
04iMLknZVgT9vb2WEHQ5mi;0.119;0.282;0.652;0.373;9;0.35;-6.353;0;0.0299;109.106;4;0.432
7rkcxJBUJ7uQVXy64waN6n;4.68e-06;0.278;0.923;0.63;2;0.0819;-9.529;0;0.0612;171.699;3;0.368
1ysr7r6Tbw6CIsOFGYcxuI;0.00102;0.539;0.902;0.383;8;0.213;-9.214;1;0.0326;127.616;4;0.886
5gdRVJqnYKPAzjMs4etwTj;0.265;0.627;0.63;8.45e-05;9;0.244;-12.268;1;0.0384;90.924;4;0.962
2XTNauMesVvrVUC0AmdlV6;0.898;0.528;0.171;0.0;5;0.112;-12.018;1;0.0291;88.454;4;0.476
3JlfI3HmMlDTHH27sBfKGA;0.762;0.584;0.643;0.0;0;0.146;-8.183;1;0.064;96.986;4;0.53
4Z6lq3ZT8brEyM2v4YvLko;0.354;0.544;0.843;1.74e-06;9;0.238;-7.921;1;0.0382;156.035;4;0.825
1BtlCyeFoBA9sl9u1oXLFh;0.656;0.476;0.502;0.0298;7;0.0933;-12.874;1;0.0312;120.235;3;0.261
7fKeQYclyDfOl61GiBYRDt;2.2e-05;0.332;0.813;0.812;1;0.203;-8.311;1;0.0998;115.36;4;0.0398
2Q7WPP6TEx3CqngMeb9ZP5;0.0101;0.57;0.934;0.809;7;0.286;-6.268;1;0.0724;91.143;4;0.714
6BYdncjoukiTuXkiYBmk3R;8.13e-05;0.72;0.72;0.785;1;0.1;-10.245;0;0.0546;138.012;4;0.0338
1OCeWiiNsyHZEWEDYkjfQc;0.21;0.808;0.671;1.48e-06;8;0.138;-6.252;0;0.295;77.531;4;0.836
53qL2a21i7s8ayGDwP8qZ1;0.2;0.419;0.702;0.0214;7;0.0437;-9.767;1;0.0571;146.821;4;0.783
5tdoE05Gg3diD0YRyPk3th;0.0223;0.841;0.478;0.0;7;0.0867;-10.371;1;0.325;84.945;4;0.535
0KpDB8QZoJFrhHCLkMcL8O;0.00106;0.397;0.978;0.378;4;0.0619;-6.023;1;0.0909;168.681;4;0.756
0xjpndULLn7g0jYD0XUi4h;0.201;0.432;0.485;0.00023;7;0.248;-7.794;1;0.0289;80.002;4;0.207
5SqDZJwdJFJjNrVuvLNs1Z;0.155;0.789;0.646;5.08e-06;0;0.0824;-12.433;1;0.0492;124.53;4;0.935
